Timestamp,SRRL BMS Global Horizontal Irradiance (W/m²_irr),SRRL BMS Direct Normal Irradiance (W/m²_irr),SRRL BMS Diffuse Horizontal Irradiance (W/m²_irr),SRRL BMS Dry Bulb Temperature (°C),SRRL BMS Wind Speed at 19' (m/s),Avg Wind Speed @ 10m [m/s],Peak Wind Speed @ 2m [m/s],Peak Wind Speed @ 10m [m/s]
2024-06-24 16:31:44.500000-06:00,275.91125,101.24440583333333,219.83649166666666,28.55225,2.103291666666667,3.602825,2.7957416666666663,3.972958333333333
2024-06-24 16:31:45-06:00,275.9985,101.387425,219.84825,28.5525,2.09825,3.59925,2.7897499999999997,3.97025
2024-06-24 16:31:45.500000-06:00,276.08575,101.53044416666665,219.86000833333333,28.55275,2.0932083333333336,3.595675,2.783758333333333,3.9675416666666665
2024-06-24 16:31:46-06:00,276.173,101.67346333333333,219.87176666666667,28.553,2.088166666666667,3.5921,2.7777666666666665,3.9648333333333334
2024-06-24 16:31:46.500000-06:00,276.26025,101.81648249999999,219.883525,28.55325,2.083125,3.5885249999999997,2.771775,3.962125
2024-06-24 16:31:47-06:00,276.34749999999997,101.95950166666667,219.89528333333334,28.5535,2.0780833333333333,3.58495,2.7657833333333333,3.959416666666667
2024-06-24 16:31:47.500000-06:00,276.43475,102.10252083333333,219.90704166666666,28.55375,2.0730416666666667,3.581375,2.7597916666666666,3.9567083333333333
2024-06-24 16:31:48-06:00,276.522,102.24553999999999,219.9188,28.554,2.068,3.5778,2.7538,3.9539999999999997
2024-06-24 16:31:48.500000-06:00,276.60925,102.38855916666667,219.93055833333332,28.55425,2.0629583333333334,3.5742249999999998,2.7478083333333334,3.9512916666666666
2024-06-24 16:31:49-06:00,276.6965,102.53157833333333,219.94231666666667,28.5545,2.057916666666667,3.57065,2.741816666666667,3.948583333333333
2024-06-24 16:31:49.500000-06:00,276.78375,102.67459749999999,219.954075,28.55475,2.0528750000000002,3.567075,2.735825,3.945875
